,Type,ID,Date,ID_Group,Push,Boo,Neutral,Statistics,Total messages,Popularity
4360,清除跳板帳號,citrusya,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4361,清除跳板帳號,kc305chen,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4362,清除跳板帳號,ga2006147221,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4363,清除跳板帳號,lucky0877,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4364,清除跳板帳號,zergI,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4365,清除跳板帳號,u871352,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4366,清除跳板帳號,cofe76,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4367,清除跳板帳號,ryomatsuyuki,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4368,清除跳板帳號,dav0959711,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4369,清除跳板帳號,lai91119,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4370,清除跳板帳號,kylestone,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4371,清除跳板帳號,marlbao,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4372,清除跳板帳號,eeyore90120,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4373,清除跳板帳號,bppasd,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4374,清除跳板帳號,z0933928719,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4375,清除跳板帳號,ladyver,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4376,清除跳板帳號,wanghiro,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4377,清除跳板帳號,zxc980649,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4378,清除跳板帳號,aba10300,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4379,清除跳板帳號,bv894541,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4380,清除跳板帳號,d9731222,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4381,清除跳板帳號,geminilionsv,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4382,清除跳板帳號,alan050477,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4383,清除跳板帳號,fanta306,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4384,清除跳板帳號,lamasiel,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4385,清除跳板帳號,coxcomb127,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4386,清除跳板帳號,aiart,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4387,清除跳板帳號,tane7321,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4388,清除跳板帳號,mininick,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4389,清除跳板帳號,cloud1230,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4390,清除跳板帳號,show0158,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4391,清除跳板帳號,debiru,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4392,清除跳板帳號,s84108s84108,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4393,清除跳板帳號,f0486319,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4394,清除跳板帳號,mcps3241,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4395,清除跳板帳號,s212days,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4396,清除跳板帳號,topwowo,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4397,清除跳板帳號,jason840712,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4398,清除跳板帳號,linlmkc,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4399,清除跳板帳號,maplemiles,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4400,清除跳板帳號,wkk689,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4401,清除跳板帳號,nanaco828,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4402,清除跳板帳號,maple0205,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4403,清除跳板帳號,skylintw,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4404,清除跳板帳號,always3014,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4405,清除跳板帳號,abon220,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4406,清除跳板帳號,aabbcc12355,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4407,清除跳板帳號,mz92zk05,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4408,清除跳板帳號,aabb4601978,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4409,清除跳板帳號,delan1255,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4410,清除跳板帳號,louis806,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4411,清除跳板帳號,p19880706,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4412,清除跳板帳號,vucj0g83ej8,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4413,清除跳板帳號,devilcaca,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4414,清除跳板帳號,janies16,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4415,清除跳板帳號,zwshen,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4416,清除跳板帳號,ccatky,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4417,清除跳板帳號,xiaoam17,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4418,清除跳板帳號,bbolockin,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4419,清除跳板帳號,buga0000,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4420,清除跳板帳號,transpan,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4421,清除跳板帳號,quiz,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4422,清除跳板帳號,phdmd,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4423,清除跳板帳號,kingdless,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4424,清除跳板帳號,printscrt,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4425,清除跳板帳號,kenny860927,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4426,清除跳板帳號,xy842601,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4427,清除跳板帳號,kim70263,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4428,清除跳板帳號,ajosak,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4429,清除跳板帳號,asd123456,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4430,清除跳板帳號,pipster2891,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4431,清除跳板帳號,s202032808,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4432,清除跳板帳號,hellbug,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4433,清除跳板帳號,ohyayacc,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4434,清除跳板帳號,woslia,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4435,清除跳板帳號,williamd4112,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4436,清除跳板帳號,o2bboy,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4437,清除跳板帳號,coco75218,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4438,清除跳板帳號,howdai770908,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4439,清除跳板帳號,asusleo,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4440,清除跳板帳號,meredith704,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4441,清除跳板帳號,t1454747,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4442,清除跳板帳號,shy04568,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
4443,清除跳板帳號,a0921301,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4444,清除跳板帳號,cruhsu,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4445,清除跳板帳號,elsa780226,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4446,清除跳板帳號,fiona1797,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4447,清除跳板帳號,kenzx1990,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4448,清除跳板帳號,kevin7251,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4449,清除跳板帳號,pledgesula,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4450,清除跳板帳號,power60408,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4451,清除跳板帳號,s901510011,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4452,清除跳板帳號,sampo20002,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
4453,清除跳板帳號,chas7925,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4454,清除跳板帳號,s861876,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4455,清除跳板帳號,bossand8850,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4456,清除跳板帳號,rayu94306,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4457,清除跳板帳號,hanskao,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4458,清除跳板帳號,yy4568989,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4459,清除跳板帳號,oldbigma,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4460,清除跳板帳號,xx822905,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4461,清除跳板帳號,jullylai,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4462,清除跳板帳號,wawc0822,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4463,清除跳板帳號,kiki82072100,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4464,清除跳板帳號,right9217,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4465,清除跳板帳號,turtle192425,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4466,清除跳板帳號,zzz40322,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4467,清除跳板帳號,tiger6549jim,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4468,清除跳板帳號,cses5946575,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4469,清除跳板帳號,ROCK80721,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4470,清除跳板帳號,jack07111993,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4471,清除跳板帳號,toy94201314,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4472,清除跳板帳號,xjudy,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4473,清除跳板帳號,ykw05166,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4474,清除跳板帳號,langston1019,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4475,清除跳板帳號,squall90022,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4476,清除跳板帳號,powshing,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4477,清除跳板帳號,sandra25tw,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4478,清除跳板帳號,kk70206,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4479,清除跳板帳號,abc3878868,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4480,清除跳板帳號,cj6ru04cl6,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4481,清除跳板帳號,yangpopo,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4482,清除跳板帳號,hank11142007,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4483,清除跳板帳號,weichen8157,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4484,清除跳板帳號,niinnjaa,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4485,清除跳板帳號,jungivy,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4486,清除跳板帳號,steven12427,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4487,清除跳板帳號,lindabanker,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4488,清除跳板帳號,hsian64,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4489,清除跳板帳號,isidore4501,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4490,清除跳板帳號,wwwlove520,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4491,清除跳板帳號,cs563085,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4492,清除跳板帳號,kenbb198,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4493,清除跳板帳號,bluesaber,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4494,清除跳板帳號,t84s84,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4495,清除跳板帳號,ady0306,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4496,清除跳板帳號,dpps6668,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4497,清除跳板帳號,normandyfish,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4498,清除跳板帳號,redcore,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4499,清除跳板帳號,star30216,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4500,清除跳板帳號,lljk7290,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4501,清除跳板帳號,jim11mm,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4502,清除跳板帳號,wilson7676,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4503,清除跳板帳號,f1271219906,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4504,清除跳板帳號,gladiator041,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4505,清除跳板帳號,sula31610,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4506,清除跳板帳號,dces5902,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4507,清除跳板帳號,superlkk1,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4508,清除跳板帳號,a7356901,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4509,清除跳板帳號,amy550052,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4510,清除跳板帳號,gals1025,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4511,清除跳板帳號,blackcowboy8,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4512,清除跳板帳號,xvn13971,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4513,清除跳板帳號,white579,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4514,清除跳板帳號,queltw,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4515,清除跳板帳號,Lafayette925,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4516,清除跳板帳號,unibao,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4517,清除跳板帳號,tkboytkboy,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4518,清除跳板帳號,sky0988,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4519,清除跳板帳號,ru6xk4109,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4520,清除跳板帳號,rainalbee,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4521,清除跳板帳號,k0530012,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4522,清除跳板帳號,b9121000,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4523,清除跳板帳號,Jamieral,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4524,清除跳板帳號,maaron730,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4525,清除跳板帳號,aceey,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4526,清除跳板帳號,mark528472,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4527,清除跳板帳號,assin0629,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4528,清除跳板帳號,ty062600,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4529,清除跳板帳號,e9music,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4530,清除跳板帳號,Thor1210,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4531,清除跳板帳號,abc3504421,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4532,清除跳板帳號,zzx770896,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4533,清除跳板帳號,love741qaz,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4534,清除跳板帳號,chcsf,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4535,清除跳板帳號,s41629,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4536,清除跳板帳號,echo77530,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4537,清除跳板帳號,jlps5107,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4538,清除跳板帳號,bnb44866,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4539,清除跳板帳號,lian995,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4540,清除跳板帳號,shanzhibu,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4541,清除跳板帳號,xz444444,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4542,清除跳板帳號,alexzz92,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4543,清除跳板帳號,awaniswanwan,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4544,清除跳板帳號,hwsevonne,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4545,清除跳板帳號,william41731,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4546,清除跳板帳號,tyogo333,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4547,清除跳板帳號,npa70375,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4548,清除跳板帳號,Terrgff8,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4549,清除跳板帳號,amy41220,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4550,清除跳板帳號,williamhotw,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4551,清除跳板帳號,m504018850,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4552,清除跳板帳號,wdax1369,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4553,清除跳板帳號,Calyx31,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4554,清除跳板帳號,jimlai1005,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4555,清除跳板帳號,huang21711,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4556,清除跳板帳號,david7988,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4557,清除跳板帳號,shmin412,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4558,清除跳板帳號,gn88776,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4559,清除跳板帳號,qaz111232000,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4560,清除跳板帳號,mralanwu,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4561,清除跳板帳號,buywater,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4562,清除跳板帳號,pkochu09,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4563,清除跳板帳號,poland00057,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4564,清除跳板帳號,zeanit,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4565,清除跳板帳號,takeshi1924,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4566,清除跳板帳號,brola777,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
4567,清除跳板帳號,ucxaz,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4568,清除跳板帳號,irene1021,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4569,清除跳板帳號,soluk,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4570,清除跳板帳號,stevemaxma,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4571,清除跳板帳號,hwni,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4572,清除跳板帳號,f7532159,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4573,清除跳板帳號,eva70881,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4574,清除跳板帳號,sxzc1234567,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4575,清除跳板帳號,paul78127,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4576,清除跳板帳號,imnickwang,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4577,清除跳板帳號,sammi04169,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4578,清除跳板帳號,coolcoolche,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4579,清除跳板帳號,heyfonni,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4580,清除跳板帳號,brue793391,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4581,清除跳板帳號,wefuyo,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4582,清除跳板帳號,catstin,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4583,清除跳板帳號,sunphilander,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4584,清除跳板帳號,shes4503,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4585,清除跳板帳號,arashi78123,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4586,清除跳板帳號,kobe11540,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4587,清除跳板帳號,jeffiert,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4588,清除跳板帳號,keelnug82,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4589,清除跳板帳號,qwe310832,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4590,清除跳板帳號,hstartemo,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4591,清除跳板帳號,leandertu,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4592,清除跳板帳號,coolhou416,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4593,清除跳板帳號,asd19595,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4594,清除跳板帳號,midleave,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4595,清除跳板帳號,j3222521,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4596,清除跳板帳號,d9035069,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4597,清除跳板帳號,elenaser,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4598,清除跳板帳號,peggy3186,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4599,清除跳板帳號,sharewine,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4600,清除跳板帳號,m223945994,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4601,清除跳板帳號,a5965861,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4602,清除跳板帳號,loveyoumost,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4603,清除跳板帳號,ha12879,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4604,清除跳板帳號,a00764599,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4605,清除跳板帳號,ak4725002,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4606,清除跳板帳號,s251992s,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4607,清除跳板帳號,n00cey00,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4608,清除跳板帳號,dior724,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4609,清除跳板帳號,james810113,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4610,清除跳板帳號,apple930283,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4611,清除跳板帳號,lin636466,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4612,清除跳板帳號,willyss3456,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4613,清除跳板帳號,penny50930,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4614,清除跳板帳號,sonet002254,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4615,清除跳板帳號,albert78388,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4616,清除跳板帳號,kennypin,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4617,清除跳板帳號,blackgx77,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4618,清除跳板帳號,dennisboy2,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
4619,清除跳板帳號,peaceboxsk,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
